name,symbol,category,chains,tvl,change_1h,change_1d,change_7d,mcap,url,description
Kine Finance,KINE,Yield,"Ethereum, Binance, Polygon, Avalanche",1145255.677898026,0.1851166936490074,-5.1221697253253495,-9.066537600503978,24510.262966271315,,"Kine establishes general purpose liquidity pools backed by a customizable portfolio of digital assets. The liquidity pool allows traders to open and close derivatives positions according to trusted price feeds, avoiding the need of counterparties."
Navigator,NAVI,Derivatives,Sonic,1143694.1098112368,-0.4367224085635826,-3.311271549590984,-5.475502576057636,,https://www.navigator.exchange/,"Decentralized Liquidity Marketplace. Effortless trading, continuous liquidity. Across Crypto, Forex, and beyond"
CHATEAU,-,RWA,Plasma,1140444.7021573219,5.074175489028221e-05,0.0011172993198016457,-0.18549100741994096,,https://www.chateau.capital,Chateau is a DeFi protocol built to democratize access to institutional assets and private markets through stable-value assets and blockchain-native investment vehicles.
Tokenlon AMM,LON,Dexs,Ethereum,1139742.8657952046,0.10424929913166636,-3.0332549500842845,0.18726314770474062,,https://tokenlon.im,Tokenlon is a decentralized exchange and payment settlement protocol based on blockchain technology
OpenBook,-,Dexs,Solana,1138513.7593951658,-0.11411217875777879,-2.258443647458705,-3.460477009849697,,https://openserum.io,OpenBook is a community-led fork of the Serum V3 program. The CLOB formerly known as Serum V3.
ApeChain Bridge,-,Bridge,Ethereum,1135706.8691283525,0.006991967664205845,-4.170419794372506,-7.769353662229918,,https://apechain.com/portal#bridge,Bridge for ApeChain
Equilibrium Lending,EQ,Lending,Equilibrium,1134428.7005913283,,,,0.0,https://app.equilibrium.io/market,Lending with collateral basket support and min LTV as low as 105%
RSK Bridge,-,Canonical Bridge,"Ethereum, RSK, Bitcoin",1129365.8246114885,-0.00027662047078536034,0.052647733520231554,0.15843410356970367,,https://tokenbridge.rsk.co,RSK bridge with Ethereum. You can convert your tokens from RSK to Ethereum and viceversa.
Ramses Legacy,RAM,Dexs,"Arbitrum, Hyperliquid L1",1124745.1465946783,-0.11701943493163469,-5.6736058462096395,-11.007537354415888,,https://app.ramses.exchange/dashboard,"Ramses is a next-generation AMM designed to serve as Arbitrum's central liquidity hub, combining the secure and battle-tested superiority of Uniswap v3 with a custom incentive engine, vote-lock governance model, and streamlined user experience"
Propbase,PROPS,RWA,Aptos,1119007.1649958324,-0.054671248182387444,-0.05790708008771617,0.024678278890206684,3029151.12425716,https://www.propbase.app/,"Propbase is an Aptos-based real-world asset (RWA) protocol that fractionalizes real estate ownership using Move smart contracts and DAO-LLC structures—enabling trustless, tokenized investment in regulated property assets with transparent yield, global standardization, deep liquidity, and modular DeFi integration"
Story Hunt,-,Dexs,Story,1118419.5810166479,-1.0754717994960288,-18.632878380550338,-29.951724367633574,,https://app.storyhunt.xyz/,IPFi Dex on Story
Moon Swap,MOON,Dexs,Conflux,1115121.8604140212,0.08992658978843338,-8.222974449878322,-16.311981775044984,0.0,https://moonswap.fi,"MoonSwap: High speed,0 GAS AMM DEX Based on Ethereum and Conflux."
DSF.Finance,-,Yield,Ethereum,1113455.7620353831,-0.04621328092898125,-0.0296252200250251,-0.830460944927168,,https://dsf.finance,"DSF.Finance simplifies DeFi investing into a seamless one-click process, catering to both the savvy and the novice. Our platform, grounded in the Ethereum network, offers a pathway to stablecoin strategies that balance high-yield opportunities with realistic, managed risks. By leveraging trusted protocols like Curve and Convex, DSF.Finance democratizes access to DeFi, combining user-friendly design with efficiency and safety. Experience smart savings with minimized risks, where sophisticated investing is made simple and secure for everyone."
Ebisus Bay,FRTN,Dexs,"Cronos, Cronos zkEVM",1110229.8711631326,0.005975347221578886,-4.419837271810906,-11.755794027395055,122745.9314718094,https://app.ebisusbay.com/,"Ebisu's Bay is a dynamic platform that combines NFT and DEX trading with GameFi, enabling users to join factions for market dominance. It transforms NFTs into engaging game elements, adding an interactive dimension to trading and gaming"
KyberSwap Classic,KNC,Dexs,"Ethereum, Polygon, Avalanche, Binance, Optimism, zkSync Era, Bittorrent, Scroll, Linea, Arbitrum, Cronos, Fantom, Velas, Oasis, Aurora",1110098.3495475117,0.050552585883309575,-2.748020329022225,-6.708409491319998,,https://kyberswap.com/#/swap,KyberSwap is both a decentralized exchange (DEX) aggregator and a liquidity source with capital-efficient liquidity pools that earns fees for liquidity providers
Trisolaris,TRI,Dexs,Aurora,1109709.6442678417,0.2649630874572466,-6.019706690215159,-12.878053380547954,18458.08521052975,https://www.trisolaris.io/#/swap,"Trisolaris is #1 Dex on the Aurora engine, an EVM compatible blockchain running in the near ecosystem."
PepeTeam Bridge,-,Bridge,"Waves, Ethereum, Binance, Polygon, Tron",1108853.655231351,-0.23810733728808486,-5.566144259542767,-12.117309221013855,,https://bridge.pepe.team,"PepeTeam Bridge is a system that allows to transfer assets quickly and cheaply from one blockchain to other ones. The Bridge is based on the core architectural element called PepeTeam Crosschain Iteraction Protocol (CIP) which allows blockchain applications (smart contracts) to invoke other applications in various networks. The Bridge mechanism consists of locking (releasing) assets on smart contracts in one blockchain and minting (burning) equivalent amount in the other one, so users have the opportunity to prove their assets property backed."
Uncap Finance,-,CDP,Starknet,1107101.7883199386,0.048236346335727376,-5.487947872499447,15.379006620275632,,https://uncap.finance/,Overcollaterized BTC-backed stablecoin on Starknet.
JAINE,-,Dexs,0G,1106005.476432633,-0.07080767361949825,-6.311319508912845,-10.570122305678694,,https://jaine.app/,Jaine is a decentralized exchange (DEX) on the 0G network. It allows users to swap tokens and earn fees from liquidity providers
HbarSuite,HSUITE,Dexs,Hedera,1104031.0,-0.8269577816763132,-13.070341756244744,-10.579580318988661,2460939.99465052,https://hsuite.finance,"HbarSuite is a decentralized network of features built on Hedera Hashgraph. It is a suite of products that are built on top of the layer 1, relying on the security and speed of the Hedera network."
Colt,-,Partially Algorithmic Stablecoin,Saga,1099099.141021965,0.010191144445556688,0.0020640901477406715,0.05804898016188531,,https://coltstable.com/,"Colt is a next-generation stablecoin protocol engineered to create and sustain high-velocity DeFi ecosystems. Its suite of fully-backed, yield-generating stablecoins (e.g. $D, $SETH) is powered by reserves that earn yield from external assets. Colt then recycles that yield into the system as adoption subsidies."
Pepu Bridge,PEPU,Bridge,Ethereum,1091810.5127894408,-0.2847486123194045,-8.691315232649544,,,https://pepubridge.com/,Pepu Bridge is a bridge protocol on Ethereum that allows users to bridge their assets to and from Pepu.
Brasa Finance,-,Liquid Staking,Fogo,1085499.0435482587,0.018740594368111374,-4.994377426917808,48.96642429935076,,https://brasa.finance,"Liquid Staking on Fogo. stFOGO is the easiest way to earn staking rewards, while staying liquid and participating in DeFi."
GOLDSTATION Staking,-,Staking Pool,Klaytn,1082411.535550596,0.0,-1.5363717323617578,-37.89604789122558,,https://goldstation.io,Receive rewards by staking your KAIA to Kaia network GC Node of CREDER-ITCEN
Crystalvale,CRYSTAL,Dexs,DFK,1082124.2822311616,-0.007752334436020192,-5.432162079582142,-10.669790385962699,553092.4528652953,https://www.defikingdoms.com/crystalvale,"Crystalvale is a DEX, a liquidity pool opportunity, and utility-driven NFTs on DFK Chain an Avalanche subnet"
Ribbon Earn,RBN,Options,Ethereum,1081873.482669644,-0.1502350387321485,-8.439264194353868,-15.308770719548946,,https://www.ribbon.finance/,Structured products protocol
Feather,-,Risk Curators,Sei,1081798.1956926961,0.6732689953069126,-20.57378859467748,-27.832904411999976,,https://app.feather.zone/,"Feather delivers risk-adjusted, permissionless lending at scale. Its on-chain risk engine continuously calibrates collateral factors, liquidation thresholds, and oracle feeds—engineering capital efficiency without compromising safety"
BabelFish,$FISH,Bridge,RSK,1079139.26166301,0.3891404502487603,-6.937535528042204,7.020970425115465,111524.62630181968,https://babelfish.money,BabelFish is a multi-chain aggregator and distributor of stablecoins
Defi Swap,CRO,Dexs,Ethereum,1073371.007992978,-0.020639769879494452,-5.27197824015515,-10.57335330461322,3181119823.706325,https://crypto.com/defi/swap,Crypto.com DeFi Swap is a fork of Uniswap V2 designed to be the best place to swap and farm DeFi coins.
Alterscope,-,Risk Curators,"Base, Ethereum, Starknet",1069828.578182954,-0.041460741750981356,-18.588597975075928,-30.34838971382166,,https://www.alterscope.org/,"Alterscope is a permissionless platform for creating, deploying and managing verified, autonomous risk agents. By leveraging zero-knowledge proofs and swarm intelligence, it empowers the future of agent-driven finance."
PHUX,PHUX,Dexs,Pulse,1066486.39965717,-0.07020627501988486,-4.930486194103139,-13.750208886994727,0.0,https://phux.io,"PHUX is a fork of Balancer V2, referred to as Pulse & Hex Universe Xchange. It is a programmable liquidity protocol and decentralized automated market maker (AMM) built on PulseChain and Ethereum. PHUX serves as a versatile component for customizable liquidity solutions, offering a flexible building block for tailorable liquidity needs."
Wompie,MGP,Yield,"Binance, Arbitrum",1064828.3114402143,-0.128414471904847,-8.020798199835625,-11.106145142519964,2196635.8783563883,https://www.magpiexyz.io,Magpie is a Multi-chain DeFi platform providing Yield & veTokenomics boosting services.
Swapr V3,SWPR,Dexs,xDai,1063526.445559498,0.16054768745128456,-5.4735752032651135,-10.063955747752914,,https://swapr.eth.limo/,Algebra Integral fork on xdai chain
Kamigotchi,-,Gaming,Yominet,1062228.4025003847,0.324633693841875,-9.115532003381716,-16.099096000586172,,https://app.kamigotchi.io/,"Kamigotchi is a fully on-chain MMORPG where players mint, raise, and interact with NFT virtual pets called Kamis on the Yominet blockchain"
Consensus Liquidity DEX,-,Dexs,Klaytn,1060197.2986958325,-0.7548568805198101,-5.010985789877225,-30.66080390656215,,https://swapscanner.io/swap?from=0x02cbe46fb8a1f579254a9b485788f2d86cad51aa&to=0x0000000000000000000000000000000000000000,"CL DEX allows users to stake KAIA tokens while simultaneously providing liquidity on a DEX, earning both staking rewards and trading fees. This dual-reward structure strengthens network security while enhancing on-chain liquidity"
Jones DAO,JONES,Yield Aggregator,"Arbitrum, Ethereum",1057775.4464653684,-0.02023798104161756,-2.5333128092129584,-6.365591354787497,863274.9034184242,https://jonesdao.io,"Jones DAO is a yield, strategy, and liquidity protocol for options, with vaults that enable 1-click access to institutional-grade options strategies while unlocking liquidity and capital efficiency for DeFi options with yield-bearing options-backed asset tokens."
PiperX V3,-,Dexs,Story,1051020.5945288474,-0.2236031546927819,-18.976897996689516,-25.664045903484052,,https://app.piperx.xyz/,Decentralized exchange on Story.
SOFA.org,RCH,Options,"Arbitrum, Ethereum, Binance, Polygon",1050663.3326001298,0.032402154666272054,0.03259561337497985,-1.0408778564880663,4008157.2267238037,https://www.sofa.org,"Creating a decentralized, trustless, atomic settlement foundation for handling all financial assets on-chain."
Atrix,-,Dexs,Solana,1048678.7939088945,-0.06297061208076116,-5.436487739249998,-9.27292393500845,,https://www.atrix.finance,A Serum-based AMM on Solana allowing for permissionless liquidity and farming.
KEEP Network,KEEP,Cross Chain Bridge,Ethereum,1046478.3297499329,0.41255505739266596,-7.923524019034318,-14.544199298286571,24253296.535319295,https://tbtc.network/,Deposit and redeem BTC in DeFi without intermediaries.
Hatom TAO Liquid Staking,HTM,Liquid Staking,Elrond,1046308.0895391147,1.7855599630684367,-6.393414292523502,-15.728055596314633,,https://app.hatom.com/liquid/tao,Liquid Staking is a module that allows users to stake their wTAO without locking up its value and receive a token called Staked wTAO (swTAO).
Zeus btcSOL,-,Liquid Restaking,Solana,1044306.2846017077,-0.3428040504129086,-12.642515164284816,-19.109088631764962,,https://btcsol.co/,btcSOL enables Solana token holders to stake their SOL and accumulate BTC daily.
MagicSea LB,-,Dexs,IOTA EVM,1040351.1720517267,-0.03030303329938988,8.526425635291488,12.789518992338913,,https://app.magicsea.finance/swap,MagicSea is the leading Decentralized Exchange (DEX) and NFT Marketplace on IOTA and Shimmer EVM offering a premier Trading and Market Making experience
Level,-,CDP,Ethereum,1039531.4661838926,-0.009679272650402027,0.008031194450069279,0.06296406185902015,,https://www.level.money,Level is a yield-bearing stablecoin protocol powered by USDT and USDC deposited into DeFi-native sources.
ThalaSwap V2,THL,Dexs,Aptos,1038591.4157335287,0.2604068665833239,-3.8847954382821115,-8.231296778098496,,https://www.thala.fi/,"Thala is a decentralized finance protocol powered by the Move language, enabling seamless borrowing of a decentralized, over-collateralized stablecoin in Move Dollar and capital-efficient liquidity provisioning via a rebalancing AMM on the Aptos blockchain"
dTRINITY dLEND,-,Lending,"Fraxtal, Sonic",1035740.0265820068,0.3014964747480917,-5.556241421178697,2.5005837552610757,,https://app.dtrinity.org/dlend/lending-borrow/,"dLEND is a fork of the Aave v3 protocol, designed for secure lending and borrowing of dUSD and other digital assets. By default, dUSD is the sole borrowable asset, and loans can only be taken against other supplied assets, excluding dUSD. This prevents rehypothecation of collateral, reducing protocol risks and subsidy arbitrage. Borrowing rates for dUSD are subsidized through regular interest rebates, encouraging demand and utilization while offering lower costs for borrowers and sustainable yields for lenders"
dForce Lending,DF,Lending,"Ethereum, Binance, Arbitrum, Optimism, Polygon, Conflux, Avalanche, Kava",1033540.0421099081,-0.027835752680886117,-0.0798647851091232,-0.17679108097500773,,https://dforce.network/,"Permissionless liquidity network built for Web3. dForce has developed a comprehensive suite of web3 infrastructure protocols, including standardized decentralized stablecoins, general money markets, yield tokens, RWA tokens, and more. We are also committed to developing protocols that can significantly enhance liquidity in the Bitcoin L2, DePIN, and decentralized AI ecosystems"
Kolibri,kDAO,CDP,Tezos,1031367.4781695742,0.5733832284370521,-7.249232322600079,-19.069961266357026,,https://kolibri.finance,"Kolibri is an Tezos based stablecoin built on Collateralized Debt Positions (CDPs) known as Ovens. Kolibri uses CDPs (referred to as an Oven) to collateralize a soft pegged USD-stable value asset, kUSD."
xSui,-,Liquid Staking,Sui,1029005.5615012957,0.1285770706023186,-9.388740173409872,-9.867016566958497,,https://app.mmt.finance/stake,"xSUI is a tokenized version of staked SUI. When users stake SUI via Momentum Finance, they receive xSUI in return, a liquid token that continuously accrues staking rewards while remaining usable across DeFi protocols.."
Increment Liquid Staking,-,Liquid Staking,Flow,1028508.1904866007,-14.976436970701002,-17.82221613499678,-33.9631172613709,,https://app.increment.fi/staking,Liquid Staking Protocol on Flow.
Optim Finance,O,Staking Rental,Cardano,1028049.7079596854,0.21977575689544437,-7.395087823043667,-16.42854620306025,631835.4611808704,https://optim.finance,"Optim Finance is a suite of DeFi protocols focused on yield optimization for the Cardano blockchain. OADA is our flagship product, offering superior yields and enhanced DeFi composability."
MortgageFi,-,Lending,"Base, Arbitrum",1023085.8062695349,0.1494190421045971,-6.85746780326707,-12.472269475452038,,https://mortgagefi.app,MortgageFI is an Open Source and Non-Custodial protocol to earn interest on liquidity deposits and create mortgages that do not carry risk of liquidation for up to 30 years.
Klayportal,-,Staking Pool,Klaytn,1022726.1199929111,0.0,-3.939836025745791,-39.789557693547664,,https://klayportal.hashquark.io,Staking tool built on Klaytn Network
RealtyX,-,RWA,"Base, Plume Mainnet",1021656.3968188409,0.02004322733499464,-0.04118814259793169,-0.013393782981538038,,https://realtyx.co/,"RealtyX is building an RWAfi platform that brings real estate onchain, offering yield-generating opportunities backed by real assets and connecting users to RWA, DeFi, and Web3 with improved capital efficiency."
Shape Bridge,-,Canonical Bridge,Ethereum,1019381.33499731,-0.12047251987131347,-9.617215680526826,-19.10805429659476,,https://shape.network/bridge,Shape is a culture-first Ethereum L2
LeverUp,-,Derivatives,Monad,1014881.7399114241,0.45800887282074143,-3.542906874209976,-5.143683094837698,,https://app.leverup.xyz?code=DEFILLAMA,LP-free perps DEX. Unlimited OI. 1001x leverage. Zero fees on losses. 100% fees to traders.
Hidden Hand,BTRFLY,Governance Incentives,"Ethereum, Arbitrum, Optimism, Binance",1012550.3881382149,0.004417226733593793,-1.7800580213724686,-3.507723961887095,,https://hiddenhand.finance,"Hidden Hand is a marketplace for governance incentives. Protocols can leverage Hidden Hand to enable more efficient governance processes and to engage their voters, while users can earn extra yield on their favorite vote escrowed governance tokens through bribes."
DogeSwapOrg,-,Dexs,Dogechain,1012435.3659030468,0.0010466503412658312,3.126009678484067,2.1916609203569237,,,A clone of Uniswap V2 on Dogechain
BTCST,BTCST,Yield,Binance,1011285.818633057,0.008677314246057222,-6.978813580364857,-12.459589389328755,79744.96973285674,https://www.btcst.finance,Bitcoin Standard Hashrate Token (or BTCST token) aims to widen up the participation of Bitcoin mining to the open market.
Outcome Finance,-,Synthetics,"Ethereum, Boba, Polygon",1011020.0704795034,-0.1440082108089058,-7.576354011910368,-14.166852085112296,,,A Protocol that helps DAO's generate positive Outcomes
Impermax V2,IBEX,Lending,"Base, Polygon, Ethereum, Optimism, Avalanche, Arbitrum, Sonic, zkSync Era, Moonriver, Fantom, Scroll, Linea, Blast, Canto, Mantle",1010744.2240231453,-0.08648474652251537,-5.951379102244459,-13.66737394264051,,https://impermax.finance/,Impermax is a DeFi ecosystem that enables liquidity providers to leverage their LP tokens
Perena Dex,-,Dexs,Solana,1008587.3583909207,0.00845734907983342,-0.02699504476022696,-0.6409051217822821,,https://app.perena.org/?ref=ILPYAL,"Perena is building the infrastructure for stablecoins on Solana, starting with a novel AMM, Numéraire."
Melegaswap,-,Dexs,Binance,1007964.0961898869,-0.339463312465611,-3.258959486843324,-3.68834431660008,,https://www.melega.finance/,The new black AMM DEX on Binance Smart Chain (BSC) providing friendly trading and better project support.
Lista RWA,LISTA,RWA,Binance,1001424.6080380997,-0.04451113153682229,0.08959853365526271,0.10842952924694771,,https://lista.org/rwa,Real-World Asset (RWA) marketplace allows users to purchase tokenized RWAs like short-term U.S. treasuries and collateral loan obligations with crypto assets.
WePiggy,WPC,Lending,"Ethereum, Arbitrum, Optimism, Binance, Polygon, Aurora, Oasis, Moonbeam, Moonriver, Harmony, OKExChain, Heco",999948.5300410943,0.16831903510467328,-6.160222567065006,-10.470361811663622,0.0,https://www.wepiggy.com/,"WePiggy is an open source, non-custodial crypto asset lending market protocol."
DefiDollar DAO,DFD,Algo-Stables,Ethereum,998290.4980464191,0.0,-0.43960188012536605,-6.570870678272428,41940.70865439796,,DefiDollar is a Multichain DeFi Protocol Lab
BendDAO APE Staking,BEND,Yield,"ApeChain, Ethereum",986754.8434480878,-0.36699402331883846,-9.247114934032297,-17.59967768643895,,https://www.benddao.xyz/en/apecoin-staking/explore/pairing-listings/,ApeCoin Staking Yield
Saddle Finance,SDL,Dexs,"Ethereum, Arbitrum, Evmos, Optimism, Aurora, Fantom, Kava",980014.1482449261,0.14981803483328804,-5.634830799081314,-10.40967674860785,63307.65659760859,https://saddle.finance/,Saddle is an automated market maker for pegged value crypto assets.
Ponder Finance,KOI,Dexs,Bitkub,976934.3984156464,0.10238043607036218,-1.7373708380812758,-4.11992892186899,,https://ponder.finance,"Automated Market Maker and fair token launch platform on KUB, governed by xKOI"
Incprinter,PRINT,CDP,Pulse,969008.3232753805,0.0,-4.2753099681182505,-13.455431880889108,,https://incprinter.com/,"Incprinter.com is a fork of liquity V1 on Pulsechain blockchain, chain ID 369, it uses $INC as collateral to mint $INCD stable coint and has $PRINT as the staking token."
SKALE Network Bridge,-,Bridge,Ethereum,968963.762228564,-0.08643454367638981,-5.109632649339943,3.022846716099025,,https://portal.skale.space/bridge,The native bridge for the SKALE Network. Transfer your assets to the SKALE Network and move easily across SKALE Chains to access a variety of dApps.
Meter Passport,-,Bridge,"Ethereum, Moonriver, Meter, Binance, Theta, Avalanche, Polygon, Moonbeam",965787.9649166289,0.006547184546008111,-2.425677675592084,-5.573149054397788,,https://passport.meter.io,"Meter Passport is a decentralized multichain bridge for the Meter ecosystem. Currently, it uses 3/5 multisig contract to secure the assets deposited on different chains. The relayers are independent professional staking service providers including protofire, hashquark, infinitystones, Wetez and Meter team. The Meter chain is used as the relay chain for the relayers to validate and vote on crosschain asset transfers and messages."
Solo Top,-,Yield,"Binance, Polygon, OKExChain, Heco",965469.3418173576,-0.2145289820971925,-5.73008798702962,-9.429495969787254,,https://solo.top,"Solo.top is a single-asset LP mining aggregator aims to earn liquidity incentive with zero impermanent loss, and higher yield and safer to all users."
Adrena Protocol,ADX,Derivatives,Solana,962324.8188387295,1.283500327068694,-15.774986423761035,-28.568885610848483,1219956.7218753225,https://www.adrena.trade/trade?referral=defillama,Solana Perps DEX. 100x Leverage. 0% Slippage. 100% Rev Share. Open Source. Community Owned.
Umami Finance,UMAMI,Yield,"Arbitrum, Avalanche",961672.7547635136,-0.12661177474272733,-6.420372895821231,-13.26979795129995,,https://umami.finance/,"Sustainable, Risk-Hedged Yields on Arbitrum."
GOLDSTATION RWA,-,RWA,"Klaytn, Avalanche",961036.802738744,0.20780650159446168,-3.608425981712088,-17.179360554882905,,https://goldstation.io,GPC(Gold-Pegged coin) is 100% physical gold-based RWA issued on Kaia network
DipCoin Spot,-,Dexs,Sui,957573.8835868052,0.1355540293546369,-3.192678537116379,-8.317384822975171,,https://www.dipcoin.io/swap/,"Dipcoin is the next-generation decentralized exchange (DEX) built on Sui, combining the speed and simplicity of a centralized exchange (CEX) with the transparency and control of DeFi. It’s designed to make crypto trading fast, human, and confidence-driven, offering guided perpetuals, sub-second execution, and true self-custody - all in one seamless platform. Confidence in Every Trade. True self-custody. Fast, simple, and human - trade smarter, win bigger."
PieDAO,DOUGH,Indexes,Ethereum,956767.0276469148,-0.052625995820463345,8.636815204782124,0.1451978307632089,363084.4490816675,,"PieDAO is the decentralized community building ETF products known as pies. Their offerings provide diversified exposure to both DEFI and the wider cryptocurrency ecosystem, with baskets of tokens automatically rebalancing to maintain set allocations. All decisions are made as a community, with members using the DOUGH token to vote on proposals. DOUGH also provides holders with a share of the fees generated by the DAO's products. The platform aims to simplify decentralized finance with automation and minimize risk with diversified portfolios reducing exposure to any one single asset."
Azuro,-,Prediction Market,"Polygon, Base, Chiliz, xDai",956734.6473807197,0.08730033607820076,-4.003081645072541,-10.392887404351498,,https://azuro.org,"Azuro is an infrastructure & liquidity layer for on-chain betting. It utilizes a new Liquidity Pool design called the “Liquidity Tree,” which creates and maintains market liquidity."
xToken,XTK,Liquidity manager,"Ethereum, Optimism, Arbitrum, Polygon",952053.5974218916,0.8218564147820473,-5.59959009561274,-12.543224099131649,11657.703784089868,,Permissionless Investment Bank
SolanaHub Staked SOL,-,Liquid Staking,Solana,950022.7331161908,-0.268849126301717,-10.80051998713762,-17.541278646819364,,https://www.solanahub.app/,"SolanaHub is your all-in-one solution, designed for everyday utility. We prioritize composability and safety and encourage exploration of the Solana ecosystem"
Levana Perps,LVN,Derivatives,"Osmosis, Neutron, Sei, Injective",949979.5524679198,-0.03842643113067368,-6.956837255097113,-34.41020955494018,861678.5616427552,https://www.levana.finance,The Levana Protocol: Levana is an acronym for “Leverage any Asset” Levana is a crypto collateralized perpetual swap platform designed to offer low fees and high real yield on a number of different Blockchains
Whales Market,WHALES,OTC Marketplace,"Ethereum, Solana, Base, Arbitrum, Blast, Binance, Linea, Merlin, Mode, Starknet, Manta",946101.3028761363,-0.0026934572137236046,-2.2498521145172106,-3.8083690593184656,471210.05934476363,https://whales.market/,Trade like a pro with advanced tools and features at your fingertips
Solv RWA,SOLV,RWA,Mantle,945334.8709804922,-0.30235543883215144,-0.126107664459866,-0.11851647553000078,,https://solv.finance/,"Leveraging its proprietary ERC-3525 token standard, Solv expands the DeFi ecosystem by tokenizing real-world assets. Solv RWA provides exposure to diverse revenue streams traditionally unavailable to crypto participants, all in a decentralized and transparent manner."
Smoothy,SMTY,Dexs,"Ethereum, Binance",945045.3560447791,0.008722515849683532,0.00963873013392913,-0.10050683208081068,122000.95096236681,https://smoothy.finance/,Smoothy is a novel single pool liquidity protocol specialized in same backed assets with low-cost zero-slippage swapping and maximized interest earning.
Alien Base V2,ALB,Dexs,Base,941920.2383819347,-0.10723590209185829,-9.21780766238588,-17.861429448135056,,https://alienbase.xyz/,"Alien Base is building the Base trading hub for efficiently trading tokens and memecoins onchain. Offering aggregated liquidity, limit orders, yield farming and more, Alien technology helps you use Base to the fullest."
GT3,GT3,Dexs,Polygon,941385.262058882,0.5093981239727725,-4.071466676970232,-8.033838357171902,3096248.5933764875,https://gt3.finance/,A new AMM based 100% designed for mobile and based on veTokens.
Lens Chain,-,Canonical Bridge,Ethereum,937346.0812796002,-0.12047251373658696,-9.617215269796603,-16.850916596252034,,https://lens.xyz,The full-stack platform for social and financial experiences.
CANA Holdings California Carbon Credits,CANA,RWA,Ethereum,933755.4173334549,0.0,-1.824195193435358,-2.240010342420746,933743.8304192666,https://maseer.finance/,"CANA gives DeFi users direct exposure to California Carbon Allowances—a $78B regulated commodity—with a CPI+5% rising price floor. Fully tradable ERC-20. Offers inflation protection, uncorrelated returns, and full DeFi composability"
Evedex,-,Derivatives,Eventum,932028.6330055094,-0.00418470283753436,0.6168054169691999,3.6994931195866343,,https://exchange.evedex.com/en-US/,Perpetual DEX & Next-Gen Web3 financial ecosystem built on its own L3 blockchain
Derive V1,DRV,Options,"Optimism, Ethereum, Arbitrum",929643.9892462445,0.09937021062280849,-3.481632014917153,-8.842559479532312,,https://derive.xyz,The first complete decentralized options protocol built on Ethereum
KittyPunch PunchSwap V3,-,Dexs,Flow,929636.7378118676,0.09254744460255893,-7.530299809460672,-25.28752832687084,,https://swap.kittypunch.xyz/,"KittyPunch PunchSwap V3, is a CLMM style decentralized exchange on Flow."
Rari Chain,-,Canonical Bridge,Arbitrum,929362.2353843264,-0.31156044404869476,-9.692944243238301,-18.905371852500124,,https://rarichain.org/,"RARI Chain is an EVM-equivalent Layer 3 blockchain powered by Arbitrum, featuring embedded royalties at the node level, low transaction costs, fast transaction times, and advanced developer tooling, designed to support NFT creators and their ecosystems"
Pharaoh V3 Legacy,PHAR,Dexs,Avalanche,926859.5430719694,-0.024095871449162587,-4.2220903175262805,-15.221105246334659,,https://pharaoh.exchange/swap/,"Pharaoh is a concentrated liquidity layer and exchange built on the Avalanche C-Chain, powered by the latest metaDEX x(3,3) methodology—a more fluid and accessible version of the popular ve(3,3) model"
CaviarNine LSU Pool,FLOOP,Dexs,Radix,914507.552877848,2.2057330635608707,-18.744352682837786,0.6349391711450352,,https://www.caviarnine.com/earn/lsu-pools,"CaviarNine's LSU Pool elevates the Radix liquid staking experience. With CaviarNine, users can amplify their staking rewards, enjoy shared trading revenue, and benefit from features like zero impermanent loss and instant swaps, making their staked tokens more productive"
BaseSwap V2,BSWAP,Dexs,Base,912157.8794012445,-0.16654227258715082,-8.344969759446158,-16.578018541239246,59565.05043212651,https://baseswap.fi/swap,"The Native leading DEX on Base Chain. By Based team, for Based People. From simplistic to advanced BaseSwap has it all"
Ploutos Money,-,Lending,"Hemi, Plasma, Polygon, Arbitrum, Katana, Base",910662.6662564,-0.00549262917307658,2.165211820212164,20.60198800562607,,https://ploutos.money/,Ploutos is a non-custodial money market and leveraged farming platform.
Clipper,SAIL,Dexs,"Ethereum, Optimism, Base, Polygon, Arbitrum, Moonbeam, Mantle, Polygon zkEVM",909591.3204215474,-0.02665265260739602,-4.599581902973469,-8.350840471724396,24103.712208854606,https://clipper.exchange,Clipper is the decentralized exchange (DEX) built to give the self-made crypto trader the best possible prices on small trades (< $10k)
GMD Protocol,GMD,Yield Aggregator,"Arbitrum, Avalanche",905692.5437562319,0.010583509346687947,-3.9460042181718222,-7.524221854696918,,,"GMD Protocol is a yield optimizing and aggregating platform built on top of existing applications and GMD’s reserve token on Arbitrum. GMD employs delta-neutral or pseudo-delta-neutral strategies to aggregate yields from an index pool or an LP to its constituent individual assets, eliminating their risks of impermanent loss or exposure to unwanted assets."
Mint Club V2,MT,Launchpad,"Base, Ethereum, Zora, Binance, Klaytn, Shibarium, Unichain, Polygon, Arbitrum, Blast, Avalanche, Optimism, Degen",902024.2723139722,0.2184465061393297,-5.504421243495685,-14.344271980959363,,https://mint.club,"Mint Club provides a seamless platform for creating bonding curve-backed tokens or NFTs, using any ERC20 token as the base asset in the bonding curve pool. It facilitates easy tokenization with a completely no-code solution, offering highly customizable bonding curve designs, adjustable creator royalties, a variety of creator tools, and a user-friendly interface for trading bonding curve assets."
